id,focus,signal,slack,drag,confidence,score,lane
l001,sync drift,35,33,6,25,172,ship
l002,local state,35,34,6,55,204,ship
l003,conflict cost,35,35,6,85,236,ship
l004,form pressure,35,36,18,25,130,watch
l005,sync drift,35,37,18,55,162,ship
l006,local state,35,38,18,85,194,ship
l007,conflict cost,35,39,34,25,72,hold
l008,form pressure,35,40,34,55,104,hold
l009,sync drift,35,41,34,85,136,watch
l010,local state,60,42,6,25,265,ship
l011,conflict cost,60,43,6,55,297,ship
l012,form pressure,60,44,6,85,329,ship
l013,sync drift,60,45,18,25,223,ship
l014,local state,60,46,18,55,255,ship
l015,conflict cost,60,47,18,85,287,ship
l016,form pressure,60,48,34,25,165,ship
l017,sync drift,60,32,34,55,163,ship
l018,local state,60,33,34,85,195,ship
l019,conflict cost,85,34,6,25,324,ship
l020,form pressure,85,35,6,55,356,ship
l021,sync drift,85,36,6,85,388,ship
l022,local state,85,37,18,25,282,ship
l023,conflict cost,85,38,18,55,314,ship
l024,form pressure,85,39,18,85,346,ship
l025,sync drift,85,40,34,25,224,ship
l026,local state,85,41,34,55,256,ship
l027,conflict cost,85,42,34,85,288,ship
